:START_ID,:END_ID,:TYPE,weight:float
CDC_art2,AREsp_2087809,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2095340,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_2012453,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1997422,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2016691,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1363733,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2001746,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2027061,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2011506,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_2002003,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_1991684,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1984498,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2011629,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_2001086,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2076213,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1954789,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,HC_754965,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2010356,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_1666777,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1831328,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_1966032,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2096884,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2107675,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1924435,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2049496,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1954055,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1603061,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1888792,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1067172,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2075543,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1958473,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_2009210,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_1976082,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_1791819,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1896443,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1997773,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1890323,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_1962402,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,REsp_1848001,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1741603,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2010542,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2050826,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1713730,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1045932,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1206853,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_1839576,INTERPRETED_BY_ISOLATED_CASE,0.3
CDC_art2,AREsp_2010245,INTERPRETED_BY_ISOLATED_CASE,0.3
HC_301017,EXT_HC_109956_,CITES_EXTERNAL,1.0
HC_301017,EXT_HC_No_111_840_ES,CITES_EXTERNAL,1.0
HC_246868,EXT_HC_178964_DF,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_179086_SP,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_109956_,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_97677_PR,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_224_578_SP,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_186_626_SP,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_187_557_SP,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_205_885_ES,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_212_174_PE,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_178_160_MG,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_98_900_,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_94_559_,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_100_800_RJ,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_233_838_GO,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_37501_MG,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_227_688_SP,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_163_833_SP,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_104_045_RJ,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_221_200_DF,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_111_840_ES,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_240_443_SP,CITES_EXTERNAL,0.7982
HC_246868,EXT_HC_265_549_SP,CITES_EXTERNAL,0.7982
AREsp_915274,EXT_ARESP_747_455_RJ,CITES_EXTERNAL,0.7835
AREsp_915274,EXT_RESP_1359156_SP,CITES_EXTERNAL,0.7835
AREsp_915274,EXT_RESP_866_371_RS,CITES_EXTERNAL,0.7835
AREsp_915274,EXT_RESP_1037348_SP,CITES_EXTERNAL,0.7835
AREsp_915274,EXT_ART__14_DO_CDC,CITES_EXTERNAL,0.7835
AREsp_915274,EXT_ARTIGO_14_DO_CODIGO_DE_DEFESA_DO_CONSUMIDOR,CITES_EXTERNAL,0.7835
HC_178608,EXT_RESP_829_317_RS,CITES_EXTERNAL,0.7516
